Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2015-06-30,172.53662109375,173.7687271714941,172.05885993366562,173.71842642616238,182925100
2015-07-01,173.9196014404297,174.36382879685968,173.13172264543013,174.1123762127988,135979900
2015-07-02,173.76034545898438,174.5649911596692,173.3412620874507,174.39736036893765,104373700
2015-07-06,173.26580810546875,174.04529693843062,172.26838776181464,172.4695523587441,117975400
2015-07-07,174.3554229736328,174.48114285022095,171.0781884368879,173.46696840732312,173820200
2015-07-08,171.43023681640625,173.29934500568518,171.19555115987836,173.01437139267406,164020100
2015-07-09,171.7403564453125,173.7938751484096,171.6314034681091,173.53403272114804,144113100
2015-07-10,173.90281677246094,174.32190010664615,171.78225612463643,173.7435630591652,129456900
2015-07-13,175.8221893310547,175.93114227866695,175.12650960510456,175.16842048775808,106069400
2015-07-14,176.58499145507812,176.89512189627604,175.72168059517708,175.78035841546722,81709600
2015-07-15,176.52626037597656,177.08783043855627,176.0484992960675,176.62683627094404,97914100
2015-07-16,177.94276428222656,177.94276428222656,177.33928333235934,177.58234600883597,106683300
2015-07-17,178.09364318847656,178.1523209918966,177.5236960150652,177.934389481374,89030000
2015-07-20,178.18582153320312,178.6803367219683,177.86732694504246,178.31993124895834,70446800
2015-07-21,177.48179626464844,178.31158589033262,177.18005574525498,178.05174347383124,77965000
2015-07-22,177.1632843017578,177.498558642185,176.76096788265355,176.79448892199207,88667900
2015-07-23,176.1658477783203,177.39795368898996,175.80544228347227,177.29737779078255,90509100
2015-07-24,174.33865356445312,176.3251043225531,174.003392038746,176.2664393107877,117755000
2015-07-27,173.3245086669922,173.96152362654487,172.8802812817307,173.45024136188783,132361100
2015-07-28,175.4534149169922,175.59590170345467,173.33285445417943,174.16263119824956,123544800
2015-07-29,176.660400390625,176.88669619310878,175.43667137123683,175.57915817667777,105791300
2015-07-30,176.7022705078125,176.8699012526245,175.5288297153165,176.1490775394675,91304400
2015-07-31,176.43414306640625,177.23039911143624,176.14916937271767,177.20525512607622,103266900
2015-08-03,175.83901977539062,176.45926785542608,174.88351006741843,176.40060282577224,113965700
2015-08-04,175.49534606933594,176.2245469987891,175.00920785323092,175.7635527602922,81820800
2015-08-05,176.07366943359375,177.11298786562134,175.78868306052732,176.39216405498556,85786800
2015-08-06,174.63201904296875,176.36701728246635,174.04529218197766,176.25805153009813,116030800
2015-08-07,174.29676818847656,174.6236527001802,173.3915465892797,174.47278882835204,117858000
2015-08-10,176.49276733398438,176.57657632994778,175.41152513396304,175.41152513396304,80270700
2015-08-11,174.9002685546875,175.5708045676496,174.13753368007548,175.1517211582246,126081400
2015-08-12,175.1097869873047,175.29418468609808,172.1259155550612,173.59270729311194,172123700
2015-08-13,174.8918914794922,175.63785943664448,174.3470753736282,174.95055650631437,89383300
2015-08-14,175.52891540527344,175.6043473588524,174.55663870554804,174.69912554766796,72786500
2015-08-17,176.509521484375,176.509521484375,174.47278255151284,174.9337767923074,79072600
2015-08-18,175.99827575683594,176.5849900078712,175.76359005642183,176.23296145725004,71692700
2015-08-19,174.60687255859375,176.0233633719876,173.79384993200853,175.2522516333577,172946000
2015-08-20,170.96084594726562,174.58171908337056,170.90216814514122,173.0897835277865,194327900
2015-08-21,165.8144989013672,170.93569730461894,165.55466930341385,169.083343503695,346588500
2015-08-24,158.8325958251953,165.5211627702032,152.8816069080654,157.14788529688326,507244300
2015-08-25,156.96348571777344,163.81968336952568,156.67012224910826,163.80291645403958,369833100
2015-08-26,162.98989868164062,163.26648243214422,157.88545386603704,160.99505788498155,339257000
2015-08-27,167.02149963378906,167.14721953638156,163.61854451657695,165.13562435844057,274143900
2015-08-28,167.02989196777344,167.49926336624338,165.88998451888435,166.37612283570292,160414400
2015-08-31,165.68045043945312,166.9041797470813,165.12725721315223,166.04924592365373,163298800
2015-09-01,160.73524475097656,163.24974505608074,159.86354414980423,161.8667622146275,256000400
2015-09-02,163.7861785888672,163.8280894870388,161.28005523536754,163.1240196502233,160269300
2015-09-03,163.9034423828125,165.9988583867109,163.40892727534953,164.49853336585323,152087800
2015-09-04,161.42247009277344,162.48694504260075,160.60107057032795,161.64040155034402,207081000
2015-09-08,165.47926330566406,165.6301399784439,163.58501096336565,164.23040297307057,116025700
2015-09-09,163.2665252685547,167.18915302173792,162.89774257465578,167.0634331021601,149347700
2015-09-10,164.1549530029297,165.3032372871655,162.813881169681,163.07371079988835,158611100
2015-09-11,164.9009246826172,164.9679795547778,163.0485706087318,163.76101743470522,119691200
2015-09-14,164.28903198242188,165.12719858915932,163.80289381578527,165.0769106390603,79452000
2015-09-15,166.34254455566406,166.78677181847345,164.24712811244723,164.7919312719208,113806200
2015-09-16,167.78414916992188,167.9769366564481,166.3006038029279,166.64425510735666,99581600
2015-09-17,167.40704345703125,170.05565348909056,167.02987097277068,167.6501189795926,276046600
2015-09-18,164.6713409423828,167.3926903207247,164.25851234067875,164.89040544702397,223657500
2015-09-21,165.5222930908203,166.55016068246064,164.4691379483344,165.50543900888917,105726200
2015-09-22,163.37387084960938,163.8372617311925,162.23645803625982,163.34859615205932,153890900
2015-09-23,163.1126708984375,164.01416500034912,162.53132721250788,163.54235356130408,92790600
